distance,cab_type,time_stamp,destination,source,price,surge_multiplier,name,ts_hour
2.33,Lyft,2018-12-18 09:30:12.644,Fenway,Beacon Hill,16.5,1.0,Lux,2018-12-18 09:00:00
3.24,Lyft,2018-12-15 22:50:11.938,North Station,Fenway,16.5,1.0,Lyft XL,2018-12-15 22:00:00
2.83,Lyft,2018-12-15 02:00:05.657,Northeastern University,Theatre District,7.0,1.0,Shared,2018-12-15 02:00:00
3.07,Uber,2018-11-26 19:38:11.506,North Station,Fenway,21.0,1.0,Black,2018-11-26 19:00:00
3.22,Uber,2018-11-26 22:54:10.928,North Station,Northeastern University,10.5,1.0,UberX,2018-11-26 22:00:00
2.74,Lyft,2018-12-15 08:00:08.417,Theatre District,Fenway,32.5,1.0,Lux Black XL,2018-12-15 08:00:00
2.79,Uber,2018-11-29 03:41:08.092,Beacon Hill,Boston University,15.0,1.0,UberXL,2018-11-29 03:00:00
4.72,Uber,2018-12-02 04:58:04.880,Financial District,Boston University,13.0,1.0,WAV,2018-12-02 04:00:00
3.21,Lyft,2018-11-30 08:27:55.601,Fenway,North Station,19.5,1.0,Lux,2018-11-30 08:00:00
2.44,Uber,2018-12-13 15:50:04.969,Northeastern University,Financial District,9.5,1.0,UberX,2018-12-13 15:00:00
0.54,Uber,2018-11-26 10:59:09.499,Financial District,South Station,6.5,1.0,WAV,2018-11-26 10:00:00
1.97,Lyft,2018-12-16 00:55:08.437,North Station,South Station,16.5,1.0,Lux,2018-12-16 00:00:00
0.65,Lyft,2018-12-14 07:55:04.862,Financial District,South Station,3.5,1.0,Shared,2018-12-14 07:00:00
1.06,Lyft,2018-12-14 18:15:10.632,Northeastern University,Back Bay,19.5,1.25,Lux Black,2018-12-14 18:00:00
2.61,Uber,2018-12-15 14:20:15.405,Beacon Hill,Northeastern University,31.0,1.0,Black SUV,2018-12-15 14:00:00
1.07,Lyft,2018-11-30 06:23:02.890,North End,North Station,7.0,1.0,Lyft,2018-11-30 06:00:00
0.72,Lyft,2018-12-02 11:53:04.765,Haymarket Square,North Station,5.0,1.0,Shared,2018-12-02 11:00:00
1.23,Uber,2018-12-01 14:12:58.058,North End,West End,16.0,1.0,Black,2018-12-01 14:00:00
0.91,Uber,2018-11-27 16:18:23.628,Beacon Hill,Haymarket Square,26.5,1.0,Black SUV,2018-11-27 16:00:00
2.36,Lyft,2018-12-17 14:20:04.090,Beacon Hill,Fenway,22.5,1.0,Lux Black,2018-12-17 14:00:00
1.4,Lyft,2018-12-16 15:50:10.925,Fenway,Back Bay,19.5,1.0,Lux Black,2018-12-16 15:00:00
3.46,Lyft,2018-12-17 05:55:09.258,North Station,Boston University,9.0,1.0,Shared,2018-12-17 05:00:00
0.49,Uber,2018-11-26 06:28:02.265,North Station,Haymarket Square,5.5,1.0,UberPool,2018-11-26 06:00:00
3.01,Uber,2018-12-16 16:05:09.641,Boston University,North Station,9.0,1.0,UberPool,2018-12-16 16:00:00
4.44,Uber,2018-12-15 01:05:12.499,Financial District,Fenway,16.0,1.0,WAV,2018-12-15 01:00:00
1.8,Uber,2018-12-03 00:22:58.056,Northeastern University,Theatre District,9.5,1.0,WAV,2018-12-03 00:00:00
1.76,Lyft,2018-12-13 22:30:13.613,Theatre District,North End,22.5,1.0,Lux Black,2018-12-13 22:00:00
2.46,Uber,2018-11-27 15:03:23.553,Beacon Hill,Fenway,33.0,1.0,Black SUV,2018-11-27 15:00:00
1.23,Lyft,2018-12-15 17:00:08.542,Theatre District,Haymarket Square,5.0,1.0,Shared,2018-12-15 17:00:00
2.84,Uber,2018-11-27 20:09:22.800,North End,Back Bay,10.5,1.0,WAV,2018-11-27 20:00:00
3.23,Lyft,2018-12-16 00:55:09.449,West End,Fenway,7.0,1.0,Shared,2018-12-16 00:00:00
0.39,Uber,2018-12-15 21:15:13.827,South Station,Financial District,27.0,1.0,Black SUV,2018-12-15 21:00:00
1.71,Uber,2018-12-02 01:03:00.434,South Station,West End,9.5,1.0,UberX,2018-12-02 01:00:00
1.68,Lyft,2018-12-18 05:35:10.802,West End,South Station,27.5,1.0,Lux Black XL,2018-12-18 05:00:00
1.35,Uber,2018-12-18 15:50:15.773,Haymarket Square,Beacon Hill,18.5,1.0,Black,2018-12-18 15:00:00
1.39,Lyft,2018-11-27 14:09:22.053,Theatre District,Haymarket Square,13.5,1.0,Lux,2018-11-27 14:00:00
2.49,Lyft,2018-12-02 02:58:02.066,Fenway,Beacon Hill,30.0,1.0,Lux Black XL,2018-12-02 02:00:00
1.06,Lyft,2018-12-04 01:27:56.182,North End,North Station,3.0,1.0,Shared,2018-12-04 01:00:00
1.41,Uber,2018-11-28 14:29:08.058,Theatre District,North End,7.5,1.0,UberX,2018-11-28 14:00:00
2.32,Lyft,2018-12-14 02:35:14.795,Boston University,Beacon Hill,9.0,1.0,Lyft,2018-12-14 02:00:00
2.68,Uber,2018-12-14 06:10:11.220,Financial District,Northeastern University,10.5,1.0,WAV,2018-12-14 06:00:00
2.79,Uber,2018-12-15 00:40:12.306,Beacon Hill,Boston University,9.5,1.0,UberX,2018-12-15 00:00:00
2.8,Uber,2018-12-15 17:25:06.156,Boston University,West End,25.0,1.0,Black,2018-12-15 17:00:00
0.61,Uber,2018-12-03 09:52:57.834,West End,Haymarket Square,7.5,1.0,UberX,2018-12-03 09:00:00
3.98,Lyft,2018-12-03 14:22:58.433,Financial District,Northeastern University,26.0,1.0,Lux,2018-12-03 14:00:00
2.66,Uber,2018-12-13 14:30:11.643,Theatre District,Fenway,11.0,1.0,WAV,2018-12-13 14:00:00
1.54,Lyft,2018-12-18 05:15:08.448,Theatre District,North End,9.0,1.0,Lyft,2018-12-18 05:00:00
1.68,Lyft,2018-11-28 10:14:07.944,South Station,West End,3.5,1.0,Shared,2018-11-28 10:00:00
2.43,Lyft,2018-12-16 04:35:11.623,North End,Back Bay,16.5,1.0,Lyft XL,2018-12-16 04:00:00
1.41,Uber,2018-12-15 02:15:11.197,Theatre District,North End,8.5,1.0,WAV,2018-12-15 02:00:00
2.32,Lyft,2018-12-16 17:30:09.306,Fenway,Beacon Hill,9.0,1.0,Shared,2018-12-16 17:00:00
4.61,Lyft,2018-12-18 05:20:06.492,Fenway,Financial District,27.5,1.0,Lux,2018-12-18 05:00:00
2.17,Uber,2018-11-27 21:57:22.201,South Station,North Station,8.5,1.0,WAV,2018-11-27 21:00:00
2.8,Uber,2018-12-01 23:18:00.221,Boston University,West End,17.0,1.0,UberXL,2018-12-01 23:00:00
1.23,Lyft,2018-12-13 20:55:10.350,Beacon Hill,Haymarket Square,16.5,1.0,Lux Black,2018-12-13 20:00:00
2.5,Uber,2018-12-01 21:13:03.929,Beacon Hill,South Station,29.5,1.0,Black SUV,2018-12-01 21:00:00
1.25,Uber,2018-12-15 23:50:09.192,Haymarket Square,Financial District,12.5,1.0,UberXL,2018-12-15 23:00:00
1.2,Lyft,2018-11-26 18:53:10.956,Theatre District,South Station,3.0,1.0,Shared,2018-11-26 18:00:00
0.58,Lyft,2018-12-03 07:13:01.605,Financial District,South Station,3.5,1.0,Shared,2018-12-03 07:00:00
2.47,Uber,2018-11-27 03:15:22.367,Beacon Hill,Fenway,12.0,1.0,WAV,2018-11-27 03:00:00
2.34,Lyft,2018-12-13 06:35:10.156,Fenway,Beacon Hill,19.5,1.0,Lux,2018-12-13 06:00:00
1.44,Lyft,2018-11-29 00:17:08.470,Back Bay,Fenway,38.0,1.5,Lux Black XL,2018-11-29 00:00:00
2.84,Uber,2018-11-29 01:08:08.472,Fenway,West End,32.0,1.0,Black SUV,2018-11-29 01:00:00
2.92,Lyft,2018-11-30 02:53:02.520,Back Bay,North End,19.5,1.0,Lyft XL,2018-11-30 02:00:00
3.21,Lyft,2018-11-30 21:28:02.515,North Station,Northeastern University,10.5,1.0,Shared,2018-11-30 21:00:00
1.0,Lyft,2018-11-26 11:14:10.056,North Station,North End,7.0,1.0,Lyft,2018-11-26 11:00:00
3.06,Lyft,2018-12-17 21:35:03.597,West End,Boston University,19.5,1.0,Lux,2018-12-17 21:00:00
2.32,Lyft,2018-11-27 17:57:22.141,North Station,South Station,3.0,1.0,Shared,2018-11-27 17:00:00
2.85,Lyft,2018-12-04 03:33:00.176,Financial District,Northeastern University,10.5,1.0,Lyft,2018-12-04 03:00:00
3.13,Lyft,2018-12-17 09:50:05.616,West End,Boston University,34.0,1.0,Lux Black XL,2018-12-17 09:00:00
0.49,Uber,2018-12-01 13:07:57.180,North Station,Haymarket Square,26.0,1.0,Black SUV,2018-12-01 13:00:00
0.39,Uber,2018-12-15 13:05:12.797,South Station,Financial District,7.0,1.0,WAV,2018-12-15 13:00:00
1.92,Uber,2018-11-27 04:39:21.886,South Station,North Station,8.0,1.0,WAV,2018-11-27 04:00:00
4.48,Uber,2018-11-29 04:40:01.587,Fenway,Financial District,11.5,1.0,UberX,2018-11-29 04:00:00
2.4,Lyft,2018-11-30 07:52:55.962,Beacon Hill,Northeastern University,13.5,1.5,Lyft,2018-11-30 07:00:00
3.05,Uber,2018-12-18 15:15:06.743,Fenway,North Station,11.0,1.0,UberPool,2018-12-18 15:00:00
2.09,Uber,2018-11-27 22:30:24.490,North End,West End,28.0,1.0,Black SUV,2018-11-27 22:00:00
2.66,Lyft,2018-12-03 14:32:57.735,Beacon Hill,Boston University,16.5,1.0,Lyft XL,2018-12-03 14:00:00
3.01,Uber,2018-11-30 02:57:57.627,Boston University,North Station,30.5,1.0,Black SUV,2018-11-30 02:00:00
0.99,Lyft,2018-12-02 14:18:02.862,North Station,North End,13.5,1.0,Lux,2018-12-02 14:00:00
2.5,Lyft,2018-11-28 09:59:07.319,Northeastern University,Beacon Hill,30.0,1.0,Lux Black XL,2018-11-28 09:00:00
2.82,Lyft,2018-12-01 00:43:14.164,West End,Northeastern University,7.0,1.0,Shared,2018-12-01 00:00:00
1.25,Lyft,2018-12-17 07:25:03.933,Theatre District,Haymarket Square,13.5,1.0,Lyft XL,2018-12-17 07:00:00
1.08,Uber,2018-11-28 20:11:08.035,North End,North Station,8.5,1.0,WAV,2018-11-28 20:00:00
2.98,Uber,2018-11-30 18:58:06.336,Theatre District,Boston University,10.5,1.0,UberX,2018-11-30 18:00:00
1.21,Uber,2018-12-01 21:43:02.438,North End,Financial District,27.5,1.0,Black SUV,2018-12-01 21:00:00
0.59,Lyft,2018-11-27 14:15:22.395,South Station,Theatre District,11.0,1.0,Lyft XL,2018-11-27 14:00:00
2.47,Lyft,2018-12-01 00:53:05.327,Beacon Hill,South Station,10.5,1.0,Lyft,2018-12-01 00:00:00
2.66,Uber,2018-11-26 11:38:09.761,Fenway,Theatre District,12.0,1.0,UberX,2018-11-26 11:00:00
1.34,Uber,2018-11-30 21:13:02.028,South Station,North Station,27.5,1.0,Black SUV,2018-11-30 21:00:00
4.18,Lyft,2018-12-14 02:10:09.785,Financial District,Northeastern University,42.5,1.0,Lux Black XL,2018-12-14 02:00:00
1.64,Uber,2018-11-26 22:05:11.016,Back Bay,Northeastern University,14.5,1.0,UberX,2018-11-26 22:00:00
2.95,Lyft,2018-11-30 19:53:11.524,Theatre District,Boston University,38.5,1.5,Lux Black,2018-11-30 19:00:00
3.06,Lyft,2018-11-30 06:17:57.668,West End,Boston University,38.5,1.0,Lux Black XL,2018-11-30 06:00:00
3.3,Uber,2018-11-27 13:54:23.721,Northeastern University,North Station,48.0,1.0,Black SUV,2018-11-27 13:00:00
3.05,Uber,2018-11-26 06:30:02.482,Fenway,North Station,10.5,1.0,WAV,2018-11-26 06:00:00
3.25,Lyft,2018-12-15 12:10:03.474,North Station,Fenway,34.0,1.0,Lux Black XL,2018-12-15 12:00:00
1.23,Uber,2018-12-14 12:40:11.112,Haymarket Square,Beacon Hill,8.0,1.0,UberX,2018-12-14 12:00:00
1.94,Uber,2018-11-29 19:52:56.244,Theatre District,Northeastern University,27.0,1.0,Black SUV,2018-11-29 19:00:00
2.31,Uber,2018-12-03 20:03:00.748,Fenway,Beacon Hill,6.5,1.0,UberPool,2018-12-03 20:00:00
2.14,Uber,2018-11-28 19:32:08.355,South Station,West End,8.5,1.0,UberPool,2018-11-28 19:00:00
2.62,Uber,2018-11-28 10:05:08.906,Boston University,Theatre District,17.5,1.0,UberXL,2018-11-28 10:00:00
3.42,Lyft,2018-11-27 00:06:14.015,North Station,Boston University,38.5,1.0,Lux Black XL,2018-11-27 00:00:00
3.18,Lyft,2018-12-16 11:15:11.421,Fenway,North Station,16.5,1.0,Lyft XL,2018-12-16 11:00:00
0.64,Lyft,2018-12-16 03:35:03.926,South Station,Theatre District,9.0,1.0,Lyft XL,2018-12-16 03:00:00
1.94,Uber,2018-11-30 23:53:03.341,Theatre District,Northeastern University,7.5,1.0,UberPool,2018-11-30 23:00:00
2.62,Lyft,2018-11-26 16:35:11.561,Beacon Hill,South Station,19.5,1.0,Lux,2018-11-26 16:00:00
2.84,Lyft,2018-12-02 16:13:00.975,West End,Fenway,16.5,1.0,Lyft XL,2018-12-02 16:00:00
0.61,Uber,2018-12-16 13:15:03.634,West End,Haymarket Square,26.5,1.0,Black SUV,2018-12-16 13:00:00
3.2,Uber,2018-11-28 16:14:07.694,West End,Fenway,11.0,1.0,WAV,2018-11-28 16:00:00
3.5,Lyft,2018-11-27 03:54:22.267,North Station,Boston University,7.0,1.0,Shared,2018-11-27 03:00:00
2.25,Uber,2018-11-29 06:49:50.128,Boston University,Beacon Hill,10.5,1.0,UberX,2018-11-29 06:00:00
0.39,Uber,2018-11-27 08:00:23.371,South Station,Financial District,7.0,1.0,WAV,2018-11-27 08:00:00
1.91,Uber,2018-11-28 12:53:07.447,Theatre District,Northeastern University,14.5,1.0,UberPool,2018-11-28 12:00:00
2.99,Lyft,2018-12-09 23:58:25.555,Theatre District,Boston University,3.0,1.0,Shared,2018-12-09 23:00:00
0.56,Uber,2018-11-29 00:11:09.769,Haymarket Square,North Station,5.5,1.0,UberPool,2018-11-29 00:00:00
1.24,Lyft,2018-11-26 18:32:10.109,Theatre District,Haymarket Square,7.0,1.0,Lyft,2018-11-26 18:00:00
1.23,Lyft,2018-12-16 02:25:09.592,Theatre District,Haymarket Square,13.5,1.0,Lux,2018-12-16 02:00:00
0.56,Uber,2018-12-01 16:43:05.014,Haymarket Square,North Station,26.5,1.0,Black SUV,2018-12-01 16:00:00
0.49,Uber,2018-12-17 21:35:09.137,North Station,Haymarket Square,27.5,1.0,Black SUV,2018-12-17 21:00:00
1.33,Lyft,2018-11-30 01:03:00.846,Beacon Hill,Haymarket Square,5.0,1.0,Shared,2018-11-30 01:00:00
7.46,Uber,2018-12-15 20:50:08.680,Northeastern University,Financial District,47.5,1.0,Black,2018-12-15 20:00:00
0.49,Uber,2018-12-15 13:10:10.392,North Station,Haymarket Square,16.0,1.0,Black,2018-12-15 13:00:00
3.2,Uber,2018-12-18 01:45:07.298,Northeastern University,West End,17.0,1.0,UberXL,2018-12-18 01:00:00
1.3,Uber,2018-12-15 05:40:17.072,Theatre District,South Station,27.0,1.0,Black SUV,2018-12-15 05:00:00
2.8,Uber,2018-12-18 03:25:11.977,Boston University,West End,10.5,1.0,WAV,2018-12-18 03:00:00
1.82,Uber,2018-12-14 08:20:10.131,Back Bay,Fenway,8.5,1.0,UberX,2018-12-14 08:00:00
1.16,Uber,2018-11-27 21:27:22.132,West End,North End,7.0,1.0,UberX,2018-11-27 21:00:00
3.24,Lyft,2018-11-30 06:43:04.410,Northeastern University,Financial District,38.0,1.0,Lux Black XL,2018-11-30 06:00:00
1.5,Lyft,2018-12-03 12:03:06.302,South Station,Back Bay,13.5,1.0,Lyft XL,2018-12-03 12:00:00
3.01,Uber,2018-12-03 18:27:57.075,Boston University,North Station,10.5,1.0,UberX,2018-12-03 18:00:00
3.26,Lyft,2018-11-26 09:05:12.631,North Station,Northeastern University,11.0,1.0,Lyft,2018-11-26 09:00:00
0.99,Lyft,2018-12-17 16:45:05.049,Financial District,Haymarket Square,3.5,1.0,Shared,2018-12-17 16:00:00
1.35,Uber,2018-11-28 16:26:08.245,Haymarket Square,Beacon Hill,8.0,1.0,UberX,2018-11-28 16:00:00
2.8,Uber,2018-11-30 12:53:04.404,Boston University,West End,11.0,1.0,UberPool,2018-11-30 12:00:00
3.45,Lyft,2018-11-30 07:57:56.984,Northeastern University,Financial District,16.5,1.0,Lyft XL,2018-11-30 07:00:00
1.51,Uber,2018-11-28 23:20:08.220,Back Bay,Boston University,13.0,1.0,UberXL,2018-11-28 23:00:00
1.56,Uber,2018-12-16 09:30:06.001,Back Bay,Boston University,26.5,1.0,Black SUV,2018-12-16 09:00:00
1.41,Uber,2018-11-29 20:47:55.993,Theatre District,North End,12.0,1.0,UberXL,2018-11-29 20:00:00
1.19,Lyft,2018-12-18 05:55:13.531,West End,North End,16.5,1.0,Lux Black,2018-12-18 05:00:00
2.35,Lyft,2018-12-02 23:48:00.098,Back Bay,Haymarket Square,34.0,1.0,Lux Black XL,2018-12-02 23:00:00
3.11,Lyft,2018-12-17 16:50:09.949,West End,Boston University,19.5,1.0,Lux,2018-12-17 16:00:00
1.33,Lyft,2018-11-29 13:08:00.475,Haymarket Square,Beacon Hill,16.5,1.0,Lux,2018-11-29 13:00:00
1.41,Lyft,2018-12-02 10:32:57.475,Fenway,Back Bay,5.0,1.0,Shared,2018-12-02 10:00:00
1.19,Lyft,2018-11-30 20:03:07.508,North End,West End,16.5,1.0,Lux Black,2018-11-30 20:00:00
1.75,Lyft,2018-11-30 10:38:03.328,South Station,West End,9.0,1.0,Lyft,2018-11-30 10:00:00
5.56,Uber,2018-11-26 23:21:14.388,Boston University,Financial District,47.0,1.0,Black SUV,2018-11-26 23:00:00
4.74,Uber,2018-12-15 09:30:04.677,Financial District,Boston University,34.0,1.0,Black,2018-12-15 09:00:00
0.59,Lyft,2018-12-02 23:33:01.186,South Station,Theatre District,16.5,1.0,Lux Black,2018-12-02 23:00:00
3.07,Uber,2018-12-14 02:20:09.451,North Station,Fenway,25.0,1.0,Black,2018-12-14 02:00:00
2.58,Lyft,2018-12-01 19:02:56.410,Beacon Hill,South Station,9.0,1.0,Lyft,2018-12-01 19:00:00
3.08,Uber,2018-11-27 15:06:23.440,Northeastern University,West End,34.0,1.0,Black SUV,2018-11-27 15:00:00
2.29,Lyft,2018-12-02 17:08:02.580,Boston University,Beacon Hill,7.0,1.0,Shared,2018-12-02 17:00:00
0.55,Lyft,2018-11-29 14:53:05.682,South Station,Theatre District,10.5,1.0,Lux,2018-11-29 14:00:00
2.52,Lyft,2018-12-15 19:50:14.609,Back Bay,North End,7.0,1.0,Shared,2018-12-15 19:00:00
2.31,Lyft,2018-12-14 22:05:09.956,Boston University,Beacon Hill,22.5,1.0,Lux Black,2018-12-14 22:00:00
2.79,Uber,2018-12-16 16:45:04.657,Beacon Hill,Boston University,10.5,1.0,UberX,2018-12-16 16:00:00
5.56,Uber,2018-12-01 21:08:04.067,Boston University,Financial District,23.0,1.0,UberXL,2018-12-01 21:00:00
3.18,Lyft,2018-12-18 14:10:09.041,Fenway,North Station,26.0,1.0,Lux Black,2018-12-18 14:00:00
3.17,Lyft,2018-11-26 15:59:09.495,Boston University,North Station,22.5,1.0,Lux,2018-11-26 15:00:00
1.97,Uber,2018-12-04 03:58:02.718,Northeastern University,Beacon Hill,7.5,1.0,UberPool,2018-12-04 03:00:00
1.01,Uber,2018-12-13 16:45:11.896,North End,West End,11.5,1.0,UberXL,2018-12-13 16:00:00
3.01,Uber,2018-12-18 15:00:12.353,Boston University,North Station,33.0,1.0,Black SUV,2018-12-18 15:00:00
1.25,Uber,2018-12-15 19:30:06.002,Haymarket Square,Financial District,7.5,1.0,UberX,2018-12-15 19:00:00
3.08,Uber,2018-11-30 21:07:58.062,Northeastern University,West End,10.5,1.0,WAV,2018-11-30 21:00:00
1.72,Lyft,2018-12-14 07:00:09.481,South Station,West End,16.5,1.25,Lyft XL,2018-12-14 07:00:00
2.35,Lyft,2018-11-27 05:45:22.215,Fenway,Beacon Hill,13.5,1.0,Lyft XL,2018-11-27 05:00:00
2.5,Uber,2018-11-27 19:03:23.128,Beacon Hill,South Station,10.5,1.0,UberX,2018-11-27 19:00:00
4.72,Uber,2018-12-02 16:28:00.745,Financial District,Boston University,14.0,1.0,WAV,2018-12-02 16:00:00
1.64,Uber,2018-12-02 14:32:58.058,Back Bay,Northeastern University,8.0,1.0,WAV,2018-12-02 14:00:00
1.16,Uber,2018-12-01 02:10:01.261,Theatre District,Haymarket Square,27.5,1.0,Black SUV,2018-12-01 02:00:00
1.48,Lyft,2018-11-28 19:20:08.219,Back Bay,Fenway,3.0,1.0,Shared,2018-11-28 19:00:00
0.72,Lyft,2018-11-30 22:43:09.371,Haymarket Square,North Station,7.0,1.0,Lyft,2018-11-30 22:00:00
0.72,Uber,2018-11-27 07:24:22.054,Haymarket Square,West End,15.0,1.0,Black,2018-11-27 07:00:00
6.26,Uber,2018-12-13 11:30:05.597,South Station,Back Bay,14.0,1.0,WAV,2018-12-13 11:00:00
2.3,Uber,2018-12-14 04:50:07.271,Back Bay,Haymarket Square,13.5,1.0,UberPool,2018-12-14 04:00:00
5.37,Lyft,2018-12-03 23:12:56.299,Boston University,Financial District,10.5,1.0,Shared,2018-12-03 23:00:00
3.66,Uber,2018-12-15 12:55:07.923,Financial District,Fenway,12.5,1.0,WAV,2018-12-15 12:00:00
1.66,Lyft,2018-11-27 02:39:23.988,West End,South Station,13.5,1.0,Lyft XL,2018-11-27 02:00:00
3.44,Lyft,2018-11-30 08:08:03.104,Back Bay,North End,34.0,1.25,Lux Black,2018-11-30 08:00:00
2.05,Lyft,2018-12-01 12:37:59.422,Northeastern University,Beacon Hill,13.5,1.0,Lyft XL,2018-12-01 12:00:00
6.83,Uber,2018-11-29 07:12:57.515,Fenway,Financial District,18.5,1.0,WAV,2018-11-29 07:00:00
3.01,Uber,2018-12-01 00:08:08.240,Boston University,North Station,36.0,1.0,Black SUV,2018-12-01 00:00:00
2.94,Lyft,2018-11-28 17:14:10.911,Boston University,West End,27.5,1.0,Lux Black,2018-11-28 17:00:00
3.17,Lyft,2018-12-16 02:35:13.401,Fenway,Theatre District,19.5,1.0,Lux,2018-12-16 02:00:00
2.79,Uber,2018-12-13 13:40:09.528,Beacon Hill,Boston University,7.0,1.0,UberPool,2018-12-13 13:00:00
1.73,Lyft,2018-12-16 13:45:08.641,North End,Theatre District,3.0,1.0,Shared,2018-12-16 13:00:00
1.48,Lyft,2018-12-13 09:55:09.682,Back Bay,Fenway,13.5,1.0,Lyft XL,2018-12-13 09:00:00
0.68,Uber,2018-12-16 21:30:14.140,West End,North End,6.5,1.0,UberX,2018-12-16 21:00:00
2.81,Uber,2018-12-15 06:40:16.559,Theatre District,Northeastern University,9.5,1.0,WAV,2018-12-15 06:00:00
2.84,Lyft,2018-12-17 00:20:08.927,West End,Fenway,32.5,1.0,Lux Black XL,2018-12-17 00:00:00
1.73,Lyft,2018-12-17 04:00:11.198,Haymarket Square,Theatre District,7.0,1.0,Shared,2018-12-17 04:00:00
2.72,Uber,2018-11-26 13:11:09.467,West End,Fenway,34.0,1.0,Black SUV,2018-11-26 13:00:00
0.91,Lyft,2018-12-01 10:38:04.707,Financial District,Haymarket Square,10.5,1.0,Lyft XL,2018-12-01 10:00:00
0.72,Uber,2018-11-27 15:57:24.015,Haymarket Square,West End,15.5,1.0,Black,2018-11-27 15:00:00
1.53,Lyft,2018-11-26 11:56:09.811,South Station,Beacon Hill,9.0,1.0,Lyft,2018-11-26 11:00:00
1.47,Uber,2018-11-28 15:26:24.604,South Station,Beacon Hill,8.5,1.0,UberX,2018-11-28 15:00:00
2.95,Lyft,2018-11-27 04:39:23.700,Theatre District,Boston University,7.0,1.0,Shared,2018-11-27 04:00:00
4.54,Lyft,2018-11-27 20:00:22.741,Fenway,Financial District,13.5,1.0,Lyft,2018-11-27 20:00:00
4.31,Uber,2018-11-28 14:31:24.394,Financial District,Boston University,10.0,1.0,UberPool,2018-11-28 14:00:00
2.57,Uber,2018-12-15 20:50:08.580,Beacon Hill,Fenway,12.0,1.0,UberX,2018-12-15 20:00:00
1.74,Lyft,2018-11-28 15:14:08.102,North End,Theatre District,16.5,1.0,Lux,2018-11-28 15:00:00
2.98,Uber,2018-12-14 05:20:11.034,Theatre District,Boston University,8.0,1.0,UberPool,2018-12-14 05:00:00
2.34,Lyft,2018-11-27 19:24:23.205,Boston University,Beacon Hill,22.5,1.0,Lux Black,2018-11-27 19:00:00
1.35,Uber,2018-12-01 17:37:57.975,North End,Beacon Hill,8.0,1.0,UberX,2018-12-01 17:00:00
1.23,Lyft,2018-12-01 08:03:03.291,West End,North End,27.5,1.0,Lux Black XL,2018-12-01 08:00:00
1.44,Lyft,2018-12-14 02:45:08.473,Back Bay,Fenway,16.5,1.0,Lux Black,2018-12-14 02:00:00
2.11,Lyft,2018-12-02 00:57:56.293,Northeastern University,Theatre District,22.5,1.0,Lux Black,2018-12-02 00:00:00
2.66,Uber,2018-11-26 09:26:10.163,Fenway,Theatre District,16.0,1.0,UberXL,2018-11-26 09:00:00
2.31,Lyft,2018-11-28 11:20:08.549,Haymarket Square,Back Bay,19.5,1.0,Lux,2018-11-28 11:00:00
3.05,Uber,2018-12-18 18:15:03.474,Fenway,North Station,9.5,1.0,UberX,2018-12-18 18:00:00
4.72,Lyft,2018-12-18 14:55:05.844,Boston University,Theatre District,34.0,1.0,Lux Black,2018-12-18 14:00:00
2.37,Uber,2018-11-26 06:49:46.388,Fenway,Beacon Hill,13.5,1.0,UberX,2018-11-26 06:00:00
2.08,Lyft,2018-12-02 20:43:01.824,North End,Beacon Hill,9.0,1.0,Lyft,2018-12-02 20:00:00
2.96,Lyft,2018-12-16 02:25:09.304,Fenway,West End,27.5,1.0,Lux Black,2018-12-16 02:00:00
1.73,Lyft,2018-11-27 01:27:22.101,North End,Theatre District,9.0,1.0,Lyft,2018-11-27 01:00:00
1.25,Uber,2018-11-28 13:23:08.056,Haymarket Square,Financial District,7.5,1.0,UberX,2018-11-28 13:00:00
3.05,Uber,2018-12-17 05:55:08.705,Fenway,North Station,8.5,1.0,UberPool,2018-12-17 05:00:00
1.91,Uber,2018-11-27 11:24:22.060,Theatre District,Northeastern University,16.0,1.0,UberXL,2018-11-27 11:00:00
0.97,Lyft,2018-11-30 22:53:05.613,Haymarket Square,Financial District,27.5,1.0,Lux Black XL,2018-11-30 22:00:00
1.35,Uber,2018-12-14 04:50:14.279,Haymarket Square,Beacon Hill,18.0,1.0,Black,2018-12-14 04:00:00
1.25,Lyft,2018-12-16 10:00:11.209,Theatre District,Haymarket Square,5.0,1.0,Shared,2018-12-16 10:00:00
1.16,Uber,2018-12-13 23:05:05.449,West End,North End,9.5,1.0,WAV,2018-12-13 23:00:00
0.7,Lyft,2018-11-26 22:35:20.889,Haymarket Square,West End,3.5,1.0,Shared,2018-11-26 22:00:00
1.56,Uber,2018-12-18 10:30:03.856,Back Bay,Boston University,16.0,1.0,Black,2018-12-18 10:00:00
1.0,Uber,2018-12-01 02:12:58.013,North End,West End,7.0,1.0,UberPool,2018-12-01 02:00:00
3.21,Lyft,2018-11-30 09:03:01.770,Fenway,North Station,11.0,1.0,Lyft,2018-11-30 09:00:00
2.79,Uber,2018-12-13 22:40:08.411,Beacon Hill,Boston University,16.5,1.0,UberXL,2018-12-13 22:00:00
3.16,Lyft,2018-11-27 19:42:22.876,Boston University,North Station,9.0,1.0,Shared,2018-11-27 19:00:00
